set_num,name,year,theme_id,num_parts,current_price,list_price
10675-1,Police – The Big Escape,2014.0,591.0,146.0,0.0,29.99
10676-1,Knights’ Castle,2014.0,591.0,479.0,0.0,49.99
10677-1,Beach Excursion,2015.0,591.0,74.0,26.5125,9.99
10679-1,Pirate Treasure Hunt,2015.0,591.0,57.0,0.0,9.99
10680-1,Garbage Truck,2015.0,591.0,99.0,0.0,19.99
1068-1,Air Patrol,1999.0,87.0,20.0,0.0,0.0
10681-1,Creative Building Cube,2014.0,37.0,599.0,0.0,0.0
10682-1,Creative Suitcase,2014.0,37.0,1016.0,0.0,0.0
10683-1,Road Work Truck,2015.0,591.0,132.0,0.0,19.99
10684-1,Supermarket Suitcase,2015.0,591.0,132.0,0.0,19.99
10685-1,Fire Suitcase,2015.0,591.0,113.0,0.0,19.99
10686-1,Family House,2015.0,591.0,226.0,44.99,29.99
10687-1,Spider-Man™ Hideout,2015.0,591.0,137.0,0.0,29.99
1069-1,Speedboat,1999.0,77.0,22.0,0.0,0.0
10692-1,Creative Bricks,2015.0,366.0,220.0,14.0,16.99
10693-1,Creative Supplement,2015.0,366.0,302.0,22.49,19.99
10693-1-s1,Rocket,2015.0,365.0,12.0,0.0,0.0
10694-1,Creative Supplement Bright,2015.0,366.0,302.0,10.0,19.99
10695-1,Creative Building Box,2015.0,366.0,579.0,0.0,0.0
10696-1,Medium Creative Brick Box,2015.0,366.0,483.0,24.98,34.99
10697-1,XXXL Box,2015.0,365.0,1499.0,88.99,0.0
10698-1,Large Creative Brick Box,2015.0,366.0,789.0,49.99,0.0
10699-1,Sand Baseplate,2015.0,365.0,1.0,20.0,0.0
10700-1,Green Baseplate,2015.0,365.0,1.0,5.58,0.0
1070-1,Stunt Flyer,1999.0,87.0,20.0,0.0,0.0
10701-1,Gray Baseplate,2015.0,365.0,1.0,14.99,0.0
10702-1,Creative Building Set,2016.0,365.0,582.0,24.95,29.99
10703-1,Creative Builder Box,2017.0,365.0,499.0,0.0,0.0
10704-1,Creative Box,2017.0,365.0,900.0,27.6,0.0
10705-1,Creative Building Basket,2016.0,366.0,999.0,0.0,59.99
10706-1,Blue Creative Box,2017.0,365.0,78.0,4.05,4.99
10707-1,Red Creative Box,2017.0,365.0,55.0,6.0,4.99
10708-1,Green Creative Box,2017.0,365.0,66.0,10.0,4.99
10709-1,Orange Creative Box,2017.0,365.0,60.0,8.0,4.99
107-1,4.5V Motor Set,1976.0,473.0,31.0,0.0,0.0
107-2,Canada Post Mail Truck,1985.0,81.0,138.0,0.0,0.0
10720-1,Police Helicopter Chase,2016.0,591.0,63.0,0.0,9.99
10721-1,Iron Man vs Loki,2016.0,591.0,66.0,52.5,12.99
10722-1,Snake Showdown,2016.0,591.0,92.0,0.0,14.99
10723-1,Ariel's Dolphin Carriage,2016.0,591.0,70.0,22.99,14.99
10724-1,Batman & Superman vs. Lex Luthor,2016.0,482.0,164.0,40.491,19.99
10725-1,Lost Temple,2016.0,591.0,171.0,0.0,29.99
10726-1,Stephanie's Horse Carriage,2016.0,496.0,58.0,0.0,12.99
10727-1,Emma's Ice Cream Truck,2016.0,494.0,136.0,0.0,19.99
10728-1,Mia's Vet Clinic,2016.0,494.0,182.0,32.0,29.99
10729-1,Cinderella's Carriage,2016.0,591.0,116.0,0.0,24.99
10734-1,Demolition Site,2017.0,591.0,162.0,47.16,29.99
10735-1,Police Truck Chase,2017.0,591.0,90.0,0.0,19.99
10736-1,Anna & Elsa's Frozen Playground,2017.0,591.0,94.0,41.0607,24.99
10737-1,Batman vs. Mr. Freeze,2017.0,591.0,63.0,16.99,14.99
10740-1,Fire Patrol Suitcase,2017.0,591.0,108.0,0.0,19.99
10746-1,Mia's Farm Suitcase,2017.0,591.0,104.0,12.0,19.99
10747-1,Andrea and Stephanie's Beach Holiday,2017.0,591.0,141.0,0.0,29.99
1075-1,LEGO People Supplementary Set,1980.0,511.0,256.0,0.0,0.0
1076-1,Advent Calendar 1999,1999.0,207.0,228.0,0.0,0.0
1076-10,Advent Calendar 1999 (Day  9) Fire Engine,1999.0,217.0,10.0,0.0,0.0
1076-11,Advent Calendar 1999 (Day 10) Santa Minifig,1999.0,217.0,5.0,0.0,0.0
1076-12,Advent Calendar 1999 (Day 11) Dog,1999.0,217.0,8.0,0.0,0.0
1076-13,Advent Calendar 1999 (Day 12) Hippo,1999.0,217.0,9.0,0.0,0.0
1076-14,Advent Calendar 1999 (Day 13) Hovercraft,1999.0,217.0,10.0,0.0,0.0
1076-15,Advent Calendar 1999 (Day 14) Penguin,1999.0,217.0,8.0,0.0,0.0
1076-16,Advent Calendar 1999 (Day 15) Elf,1999.0,217.0,12.0,0.0,0.0
1076-17,Advent Calendar 1999 (Day 16) Seaplane,1999.0,217.0,10.0,0.0,0.0
1076-18,Advent Calendar 1999 (Day 17) Gentleman,1999.0,217.0,10.0,0.0,0.0
1076-19,Advent Calendar 1999 (Day 18) Elephant,1999.0,217.0,10.0,0.0,0.0
1076-2,Advent Calendar 1999 (Day  1) Plane,1999.0,217.0,11.0,0.0,0.0
1076-20,Advent Calendar 1999 (Day 19) Sea Plane,1999.0,217.0,8.0,0.0,0.0
1076-21,Advent Calendar 1999 (Day 20) Cow,1999.0,217.0,10.0,0.0,0.0
1076-22,Advent Calendar 1999 (Day 21) Police Car,1999.0,217.0,11.0,0.0,0.0
1076-23,Advent Calendar 1999 (Day 22) Dog with Red Hat,1999.0,217.0,12.0,0.0,0.0
1076-24,Advent Calendar 1999 (Day 23) Police Helicopter,1999.0,217.0,10.0,0.0,0.0
1076-25,Advent Calendar 1999 (Day 24) Santa,1999.0,217.0,11.0,0.0,0.0
1076-3,Advent Calendar 1999 (Day  2) Snowman,1999.0,217.0,11.0,0.0,0.0
1076-4,Advent Calendar 1999 (Day  3) Speedboat,1999.0,217.0,7.0,0.0,0.0
1076-5,Advent Calendar 1999 (Day  4) Girl,1999.0,217.0,8.0,0.0,0.0
1076-6,Advent Calendar 1999 (Day  5) Sailboat,1999.0,217.0,9.0,0.0,0.0
1076-7,Advent Calendar 1999 (Day  6) Reindeer,1999.0,217.0,12.0,0.0,0.0
1076-8,Advent Calendar 1999 (Day  7) Plane,1999.0,217.0,10.0,0.0,0.0
1076-9,Advent Calendar 1999 (Day  8) Girl,1999.0,217.0,8.0,0.0,0.0
1077-1,Supplementary Set,1976.0,528.0,170.0,0.0,0.0
10801-1,Baby Animals,2016.0,504.0,13.0,0.0,9.99
10802-1,Savanna,2016.0,504.0,15.0,0.0,19.99
10803-1,Arctic,2016.0,504.0,32.0,0.0,29.99
10804-1,Jungle,2016.0,504.0,86.0,0.0,49.99
10805-1,Around the World,2016.0,504.0,148.0,0.0,99.99
10806-1,Horses,2016.0,504.0,20.0,0.0,14.99
10808-1,Little Plane,2016.0,504.0,13.0,20.9,9.99
108-1,Battery Box,1976.0,243.0,1.0,0.0,0.0
10810-1,Push Train,2016.0,504.0,46.0,0.0,29.99
10813-1,Big Construction Site,2016.0,504.0,48.0,0.0,49.99
10814-1,Tow Truck Set,2016.0,504.0,26.0,0.0,19.99
10818-1,My First Truck,2016.0,504.0,29.0,0.0,19.99
10820-1,"Lego Duplo Creative Building Basket, Multi Color",2016.0,504.0,110.0,0.0,59.99
10824-1,Miles' Space Adventures,2017.0,504.0,23.0,20.8165,19.99
10825-1,Miles' Exo-Flex Suit,2016.0,504.0,37.0,0.0,24.99
10827-1,Mickey and Friends Beach House,2016.0,504.0,48.0,63.75,34.99
10829-1,Mickey's Workshop,2016.0,504.0,18.0,0.0,19.99
10830-1,Minnie's Cafe,2016.0,504.0,27.0,0.0,19.99
1083-1,Supplementary Pack,1986.0,534.0,106.0,0.0,0.0
10831-1,My First Caterpillar,2016.0,504.0,19.0,0.0,9.99
10847-1,My First Number Train,2017.0,504.0,19.0,19.755,19.99
10849-1,My First Plane,2017.0,504.0,10.0,5.0,4.99
10852-1,My First Bird,2017.0,504.0,7.0,5.0,4.99
1088-1,Road Burner,1999.0,87.0,25.0,0.0,0.0
1089-1,Lego Basic Figures - 24 elements,1985.0,534.0,24.0,0.0,0.0
1090-1,TECHNIC Control I,1986.0,1.0,397.0,0.0,0.0
1092-1,TECHNIC Control II,1986.0,1.0,467.0,0.0,0.0
10937-1,Arkham Asylum Breakout,2012.0,484.0,1619.0,223.9653,0.0
1094-1,Johnny Thunder,1999.0,297.0,13.0,0.0,0.0
1095-1,Super Sub,1999.0,311.0,24.0,0.0,0.0
1096-1,Race Buggy,1997.0,82.0,23.0,0.0,0.0
1097-1,Res-Q Runner,1999.0,92.0,18.0,12.739,0.0
1098-1,Hang Glider,1998.0,87.0,19.0,0.0,0.0
1099-1,Ninja Blaster,1999.0,434.0,24.0,47.652,0.0
1-10,Mini-Wheel Model Maker No. 1,1971.0,423.0,86.0,0.0,0.0
1100-1,Sky Pirates,2001.0,68.0,110.0,0.0,0.0
110-1,Universal Building Set,1977.0,469.0,129.0,0.0,0.0
1101-1,Replacement 4.5V Motor,1977.0,443.0,1.0,0.0,0.0
1102-1,Motor Bushes,1977.0,456.0,4.0,0.0,0.0
1103-1,Battery Box,1977.0,443.0,1.0,0.0,0.0
1103-2,DNA Student Set,2008.0,517.0,521.0,0.0,0.0
1104-1,Battery Cables (75cm),1977.0,443.0,2.0,0.0,0.0
1105-1,Crawler Tracks,1977.0,443.0,2.0,0.0,0.0
1106-1,Battery Tender,1977.0,456.0,2.0,0.0,0.0
1106-2,Basic Building Set,1999.0,470.0,413.0,0.0,0.0
1107-1,Signal and Direction-Change Switch,1977.0,456.0,4.0,0.0,0.0
1108-1,Magnetic Couplings,1977.0,456.0,4.0,0.0,0.0
1109-1,Magnetic Couplings for Railway Car,1977.0,456.0,4.0,0.0,0.0
1-11,Basic Souvenir Box,1981.0,469.0,36.0,0.0,0.0
1110-1,Train Wheels,1977.0,456.0,8.0,0.0,0.0
111-1,Universal Building Set,1977.0,469.0,173.0,0.0,0.0
1111-1,Rubber Rims for Locomotive Wheels,1977.0,456.0,8.0,0.0,0.0
111-2,Starter Train Set without Motor,1966.0,235.0,118.0,0.0,0.0
1112-1,Train Sliding Wheel Blocks,1977.0,456.0,2.0,0.0,0.0
1113-1,Motor Frame and Couplers,1977.0,443.0,5.0,0.0,0.0
1114-1,Motor Frame,1977.0,443.0,1.0,0.0,0.0
1115-1,4.5V Lighting Brick (2 x 2),1977.0,443.0,1.0,5.95,0.0
1116-1,"Chain Links, Small",1977.0,443.0,25.0,0.0,0.0
1118-1,"Boat Weight, Red",1977.0,443.0,1.0,0.0,0.0
1119-1,Locomotive Piston Assemblies,1977.0,456.0,6.0,0.0,0.0
11-2,Small Pre-School Basic Set,1973.0,433.0,31.0,0.0,0.0
1120-1,Tires (42 mm),1977.0,443.0,2.0,0.0,0.0
112-1,Universal Building Set,1977.0,469.0,200.0,0.0,0.0
1121-1,"Propellers, Wheels and Rotor Unit",1977.0,443.0,15.0,0.0,0.0
112-2,Locomotive with Motor,1966.0,235.0,74.0,0.0,0.0
1122-1,Hinges,1977.0,443.0,3.0,0.0,0.0
1123-1,"Ball and Socket Couplings, Articulated Joint",1977.0,443.0,8.0,0.0,0.0
1124-1,Digger Bucket,1977.0,443.0,3.0,4.25,0.0
1125-1,Crane Grab,1977.0,443.0,3.0,0.0,0.0
1126-1,"Jack Complete Assembly, Blue",1983.0,443.0,1.0,0.0,0.0
1127-1,Santa,1999.0,227.0,39.0,0.0,0.0
1128-1,Santa on Skis,1997.0,227.0,21.0,0.0,0.0
1129-1,Storage Cloth (Spread Bag),1980.0,473.0,1.0,0.0,0.0
1129-2,Santa on Reindeer,1999.0,227.0,34.0,0.0,0.0
11-3,Locomotive Traction Tires,1977.0,456.0,8.0,0.0,0.0
1130-1,Storage Folder for Building Instructions (16 Internal Pockets),1980.0,443.0,1.0,0.0,0.0
113-1,Universal Building Set,1977.0,469.0,293.0,0.0,0.0
1131-1,Tires (42 mm) and Hubs,1981.0,453.0,4.0,0.0,0.0
113-2,Motorized Train Set,1966.0,235.0,344.0,0.0,0.0
1132-1,Hinges,1981.0,443.0,8.0,0.0,0.0
1133-1,Brick Hinges,1981.0,443.0,8.0,0.0,0.0
1134-1,Battery Wagon,1981.0,456.0,2.0,0.0,0.0
1135-1,"Battery Cable Kit: 12 Connectors, 3m Cable",1981.0,443.0,13.0,0.0,0.0
1135-2,"Battery Cable Kit: 16 Connectors, 3m Cable",1981.0,443.0,17.0,0.0,0.0
1135-3,"Battery Cable Kit: 20 Connectors, 3m Cable",1981.0,443.0,21.0,0.0,0.0
1136-1,"Buffers, Magnetic Couplers",1981.0,456.0,6.0,0.0,0.0
1137-1,Train Couplings,1981.0,456.0,4.0,0.0,0.0
1138-1,Replacement Rubber Wheel Treads for Trains,1981.0,456.0,8.0,0.0,0.0
1139-1,Motor-Mount Plate with Magnetic Couplers,1981.0,456.0,5.0,0.0,0.0
1140-1,12V Light Bricks,1981.0,443.0,2.0,0.0,0.0
114-1,Universal Building Set,1977.0,469.0,390.0,0.0,0.0
1141-1,Wheel Bricks with Small Red Train Wheels,1981.0,456.0,2.0,0.0,0.0
114-2,Small Train Set,1966.0,235.0,88.0,0.0,0.0
1142-1,Wheel Bricks with Small Black Train-Wheels,1981.0,456.0,2.0,0.0,0.0
1143-1,Wheel Bricks with Large Red Train Wheels,1981.0,456.0,2.0,0.0,0.0
1144-1,Train Baseplate,1981.0,456.0,1.0,0.0,0.0
1145-1,Bogie Plate,1981.0,456.0,1.0,0.0,0.0
1146-1,"Pushrods, Cylinder Housings",1981.0,456.0,6.0,0.0,0.0
1147-1,"Light Prisms & Holder, Red/Yellow Light Covers",1981.0,456.0,7.0,0.0,0.0
1148-1,Differential,1981.0,453.0,5.0,0.0,0.0
1149-1,Air Police,2002.0,100.0,24.0,0.0,0.0
1149-2,Bulldozer Chainlinks,1982.0,453.0,52.0,0.0,0.0
1150-1,Replacement Motor 12V,1977.0,443.0,1.0,0.0,0.0
115-1,Building Set,1973.0,469.0,190.0,225.0,0.0
1151-1,Train Power Pick-Up Blocks,1977.0,456.0,2.0,17.0,0.0
115-2,Starter Train Set with Motor,1966.0,235.0,132.0,0.0,0.0
1152-1,Electric Wire,1977.0,456.0,2.0,0.0,0.0
1154-1,Battery Control Unit,1986.0,453.0,1.0,0.0,0.0
1160-1,"TECHNIC Pneumatic Tubing, 40cm +100cm",1985.0,453.0,2.0,0.0,0.0
116-1,Starter Train Set with Motor,1967.0,235.0,364.0,0.0,0.0
1161-1,TECHNIC Pneumatic Pump Cylinder 48mm,1985.0,453.0,1.0,0.0,0.0
116-2,Deluxe Motorized Train Set,1968.0,235.0,361.0,0.0,0.0
1162-1,TECHNIC Pneumatic Piston Cylinder 48mm,1985.0,453.0,1.0,0.0,0.0
1163-1,TECHNIC Pneumatic Piston Cylinder 60mm,1985.0,453.0,1.0,12.75,0.0
1164-1,TECHNIC Pneumatic 2 Way Valve and Nonreturn Valve,1985.0,453.0,2.0,0.0,0.0
1168-1,Battery Box,1986.0,1.0,1.0,0.0,0.0
1169-1,Bogie Plates,1986.0,456.0,2.0,0.0,0.0
1170-1,Replacement Train Battery Tender,1986.0,456.0,2.0,0.0,0.0
117-1,Locomotive without Motor,1967.0,235.0,99.0,0.0,0.0
1171-1,Lighting Brick with Red and Blue Globes,1986.0,443.0,5.0,0.0,0.0
1172-1,Colored Globes,1986.0,443.0,5.0,0.0,0.0
1174-1,Motorhome for Basic Motor 4.5V/Train Motor 12V,1986.0,443.0,2.0,0.0,0.0
1175-1,4.5v TECHNIC Motor,1982.0,453.0,1.0,0.0,0.0
1176-1,Gear Racks and Turntables,1978.0,453.0,6.0,0.0,0.0
1177-1,Santa In Truck with Polar Bear,2000.0,227.0,26.0,0.0,0.0
1178-1,"Siren, Black",1986.0,443.0,1.0,0.0,0.0
1179-1,Replacement Space Siren,1986.0,443.0,1.0,0.0,0.0
1180-1,Space Port Moon Buggy,1999.0,93.0,25.0,0.0,0.0
118-1,Electronic Train,1968.0,235.0,103.0,0.0,0.0
1181-1,Space Port Spacecraft,1999.0,93.0,23.0,0.0,0.0
118-2,Small Train Set,1968.0,235.0,117.0,0.0,0.0
1182-1,Adventurers Raft,1999.0,297.0,18.0,0.0,0.0
118-3,Motorized Freight or Passenger Train (Sears Exclusive),1969.0,235.0,419.0,0.0,0.0
1183-1,Mummy and Cart,1999.0,297.0,17.0,0.0,0.0
1184-1,Cart,1999.0,434.0,24.0,0.0,0.0
1185-1,Raft,1999.0,434.0,25.0,29.0,0.0
1186-1,Cart,1999.0,434.0,25.0,40.0,0.0
1187-1,Glider,1999.0,434.0,23.0,25.0,0.0
1188-1,Fire Formula,1999.0,87.0,38.0,0.0,0.0
1189-1,Rocket Boat,1999.0,87.0,30.0,0.0,0.0
1190-1,Retro Buggy,1999.0,87.0,90.0,0.0,0.0
11905-1,DK Star Wars Brickmaster: Battle For The Stolen Crystals,2013.0,497.0,189.0,0.0,0.0
11908-1,Build Your Own Adventure with Liza Mini-Doll and Touring Car,2015.0,494.0,77.0,0.0,0.0
11909-1,Lego Ninjago: Build Your Own Adventure,2015.0,435.0,74.0,10.0,0.0
119-1,Super Train Set,1968.0,235.0,401.0,0.0,0.0
11910-1,Micro-Scale Space Cruiser,2015.0,126.0,102.0,20.0,0.0
1191-1,Try Bird,1999.0,87.0,34.0,0.0,0.0
11912-1,LEGO Star Wars: Build Your Own Adventure,2016.0,158.0,73.0,18.5,0.0
1194-1,Classic Building Table,1999.0,470.0,408.0,0.0,0.0
1195-1,Alien Encounter,2001.0,135.0,42.0,13.0,0.0
1196-1,Biker with Bicycle,2000.0,458.0,7.0,30.0,0.0
1197-1,Telekom Race Cyclist and Television Motorbike,2000.0,458.0,30.0,0.0,0.0
1197-2,Crown Gears,1981.0,453.0,2.0,0.0,0.0
1198-1,Service Team - 2 Bikers with Service Tools,2000.0,458.0,76.0,60.0,0.0
1199-1,Winning Team,2000.0,458.0,110.0,0.0,0.0
11995-1,Hero Recon Team,2011.0,400.0,0.0,0.0,0.0
1200-1,"LEGO Town Plan Board, Large Plastic",1955.0,372.0,1.0,0.0,0.0
1200-2,"LEGO Town Plan Board, Small Plastic",1956.0,372.0,1.0,0.0,0.0
1200M-1,LEGO Town Plan Wooden Board,1957.0,372.0,1.0,0.0,0.0
120-1,Complete Freight Train Set with Tipper Trucks,1969.0,235.0,163.0,0.0,0.0
1202-1,racer polybag,2001.0,125.0,1.0,0.0,0.0
1203-1,"Turntables (4 x 4), Turntables (2 x 2)",1985.0,443.0,8.0,0.0,0.0
1204-1,"Fences, Red and Black",1984.0,443.0,10.0,0.0,0.0
120438-1,Basic Building Set,1985.0,469.0,176.0,0.0,0.0
1205-1,Keys for Wind-Up Motor,1982.0,443.0,2.0,0.0,0.0
1206-1,"Round Bricks (2 x 2), White",1982.0,443.0,10.0,0.0,0.0
1207-1,"Turntables (4 x 4), Red",1982.0,443.0,2.0,0.0,0.0
1208-1,"Inverted Slope Bricks, Assorted, Red",1982.0,443.0,16.0,0.0,0.0
1209-1,Fences and Gates,1982.0,443.0,10.0,0.0,0.0
12-1,Blue Space Elements,1981.0,452.0,8.0,0.0,0.0
1210-1,Winch Block and Hook Assembly,1982.0,443.0,3.0,0.0,0.0
1210-2,Small Store Set,1955.0,372.0,30.0,0.0,0.0
121-1,Roadster,1979.0,390.0,23.0,0.0,0.0
1211-1,Space Stands and Brackets,1982.0,443.0,8.0,0.0,0.0
1211-2,Small House Set,1955.0,372.0,19.0,0.0,0.0
1212-1,"Rocket Tops, Black",1982.0,443.0,6.0,0.0,0.0
1212-2,Small House - Left Set,1955.0,372.0,21.0,0.0,0.0
1213-1,Space Radar Disks,1982.0,452.0,5.0,0.0,0.0
1213-2,Small House - Right Set,1955.0,372.0,23.0,0.0,0.0
1214-1,Upper Part of Motorhome for 4.5V/12V Trainmotor,1984.0,456.0,1.0,0.0,0.0
1214-2,Windows and Doors,1955.0,371.0,24.0,0.0,0.0
1215-1,Train Motor 4.5V Type II Lower Housing,1981.0,456.0,1.0,0.0,0.0
1215-2,2 x 8 & 2 x 10 Bricks,1955.0,371.0,20.0,0.0,0.0
1216-1,Semaphores with Feet,1982.0,456.0,8.0,0.0,0.0
1216-2,4 x 4 Corner Bricks,1955.0,371.0,20.0,0.0,0.0
1217-1,Yellow Girder Beams & Plates,1982.0,453.0,20.0,0.0,0.0
1217-2,2 x 4 Bricks,1955.0,371.0,52.0,0.0,0.0
1218-1,Blue Girder Beams & Plates,1982.0,453.0,20.0,0.0,0.0
1218-2,2 x 3 Bricks,1955.0,371.0,60.0,0.0,0.0
1219-1,TECHNIC Beams & Plates [Red],1982.0,453.0,20.0,0.0,0.0
1219-2,2 x 2 Bricks,1955.0,371.0,80.0,0.0,0.0
1220-1,Black Girder Beams & Plates,1982.0,453.0,20.0,0.0,0.0
1220-2,1 x 2 Bricks,1955.0,371.0,104.0,0.0,0.0
122-1,Loco and Tender,1969.0,235.0,96.0,0.0,0.0
1221-1,TECHNIC beams - yellow,1982.0,453.0,8.0,0.0,0.0
1221-2,1 x 1 Bricks,1955.0,371.0,160.0,0.0,0.0
1222-1,TECHNIC beams - blue,1982.0,453.0,8.0,0.0,0.0
1222-2,1 x 1 Round Bricks,1955.0,371.0,200.0,0.0,0.0
1223-1,TECHNIC beams - black,1982.0,453.0,8.0,0.0,0.0
1223-2,2 x 2 & 2 x 4 Curved Bricks,1955.0,371.0,14.0,0.0,0.0
1223-3,2 x 2 Curved Bricks,1957.0,371.0,100.0,0.0,0.0
1224-1,TECHNIC Beams [Red],1982.0,453.0,8.0,0.0,0.0
1224.1-1,8 Danish Named Beams,1955.0,371.0,8.0,0.0,0.0
1224-2,8 Named Beams,1955.0,371.0,8.0,0.0,0.0
1224A-1,1 x 6 and 1 x 8 Bricks,1955.0,371.0,36.0,0.0,0.0
1225-1,Assortment of Axles,1982.0,453.0,32.0,0.0,0.0
1225-2,Mixed Plates Parts Pack,1955.0,371.0,12.0,0.0,0.0
1226-1,Tractor Tires & Hubs,1982.0,453.0,12.0,0.0,0.0
1226-2,6 x 8 & 2 x 8 Plates,1956.0,371.0,4.0,0.0,0.0
1227-1,Gear Wheel Assortment,1982.0,453.0,15.0,0.0,0.0
1227-2,4 x 8 & 2 x 8 Plates,1956.0,371.0,5.0,0.0,0.0
1228-1,Differential Gear Housing,1982.0,453.0,28.0,0.0,0.0
1228-2,4 x 8 Curved & 2 x 8 Plates,1956.0,371.0,5.0,0.0,0.0
1229-1,TECHNIC Chainlinks,1982.0,453.0,70.0,0.0,0.0
12-3,Wheel Bearings for Locomotives,1977.0,456.0,2.0,0.0,0.0
1230-1,TECHNIC Bulldozer Chainlinks,1982.0,453.0,54.0,0.0,0.0
1230-2,Windows and Door without Glass,1955.0,371.0,7.0,0.0,0.0
123-1,Passenger Coach,1969.0,235.0,98.0,0.0,0.0
1231-1,X-Large Tires & Hubs,1982.0,453.0,4.0,0.0,0.0
1231-2,"Windows and Door with Glass, Red",1956.0,371.0,10.0,0.0,0.0
1231-3,"Windows and Door with Glass, White",1956.0,371.0,10.0,0.0,0.0
1232-1,Toggle Joints & Connectors,1982.0,453.0,46.0,0.0,0.0
1233-1,Axle Assortment,1984.0,453.0,34.0,0.0,0.0
1233-2,Light Masts,1958.0,371.0,4.0,0.0,0.0
1234-1,Gear Wheel Assortment,1984.0,453.0,21.0,0.0,0.0
1234-3,"Replacement Gearbox for Electric, Motor 4.5V/12V Type II 12 x 4 x 3 1/3",1983.0,443.0,1.0,0.0,0.0
1235-1,Differential Gear Housing,1984.0,453.0,19.0,0.0,0.0
1235-2,Garage Plate and Door,1955.0,371.0,3.0,0.0,0.0
1236-1,TECHNIC wheels with hubs,1984.0,453.0,4.0,0.0,0.0
1236-2,Garage,1955.0,372.0,59.0,0.0,0.0
1236-3,12V Technic Motor,1979.0,453.0,1.0,0.0,0.0
1237-1,Honda Promotional Set,2001.0,14.0,55.0,0.0,0.0
1239-1,Subzero,2001.0,125.0,4.0,24.99,0.0
1239-2,Remote Control for Electric Points,1985.0,456.0,8.0,149.99,0.0
1240-1,"Hinges and Tilted Bearings, Light Gray",1986.0,443.0,16.0,0.0,0.0
1240-2,8 Road Signs,1955.0,371.0,8.0,0.0,0.0
124-1,Goods Wagon,1969.0,235.0,56.0,0.0,0.0
1241-1,Digger Bucket Assembly,1985.0,443.0,4.0,0.0,0.0
1241-2,8 Road Signs,1955.0,371.0,8.0,0.0,0.0
1242-1,Crane Grab and Winch,1986.0,443.0,4.0,0.0,0.0
1242-2,International Flags,1957.0,371.0,5.0,0.0,0.0
1242D-1,5 Danish Flags,1957.0,371.0,5.0,0.0,0.0
1243-1,Hinges and Couplings,1986.0,443.0,9.0,0.0,0.0
1244-1,Runway Plates,1986.0,443.0,2.0,0.0,0.0
1245-1,T- and Intersection Plates,1986.0,443.0,2.0,0.0,0.0
1245-2,Lighting Device Pack,1957.0,371.0,3.0,0.0,0.0
1246-1,Helicopter,1999.0,50.0,26.0,6.8,0.0
1247-1,Patrol Car,1999.0,50.0,32.0,6.0,0.0
1247-2,Esso Pumps/Sign,1955.0,371.0,2.0,0.0,0.0
1248-1,Fire Boat,1999.0,50.0,24.0,6.8,0.0
1248-2,Painted Trees and Bushes,1955.0,371.0,6.0,0.0,0.0
1249-1,Tri-motorbike,1999.0,60.0,17.0,7.95,0.0
1250-1,Dragster,1999.0,91.0,24.0,7.95,0.0
125-1,Tipping Wagon,1969.0,235.0,20.0,0.0,0.0
1251-1,Go-Cart,1999.0,91.0,25.0,8.8,0.0
125-2,Building Set,1974.0,469.0,234.0,0.0,0.0
1252-1,Shell Tanker,1999.0,99.0,106.0,42.0,0.0
1253-1,Shell Car Transporter,1999.0,99.0,101.0,18.0,0.0
1254-1,Shell Select Shop,1999.0,99.0,164.0,33.0,0.0
1255-1,Shell Car Wash,1999.0,99.0,136.0,0.0,0.0
1256-1,Shell Petrol Pump,1999.0,99.0,156.0,56.0,0.0
1257-1,Trike Buggy,1999.0,13.0,30.0,0.0,0.0
1258-1,Propellor Buggy,1999.0,11.0,29.0,0.0,0.0
1259-1,Motorbike,1999.0,13.0,28.0,0.0,0.0
1260-1,Car,1999.0,12.0,26.0,0.0,0.0
1260-2,1:87 Twenty Four Models,1957.0,368.0,24.0,0.0,0.0
126-1,Steam Locomotive (Push),1970.0,235.0,60.0,0.0,0.0
1263-1,Easter Bunny,2000.0,229.0,29.0,0.0,0.0
1264-1,Easter Chicks,2000.0,229.0,29.0,0.0,0.0
1265-1,Moon Buggy,1999.0,93.0,25.0,0.0,0.0
1266-1,Space Probe,1999.0,93.0,23.0,0.0,0.0
1267-1,Shock Absorbers,1985.0,453.0,4.0,0.0,0.0
1268-1,Bike Blaster,1999.0,13.0,28.0,0.0,0.0
1269-1,White Ninja,1999.0,434.0,23.0,0.0,0.0
1270-2,Trial Size Bag - Chromika,2005.0,37.0,16.0,0.0,0.0
127-1,Train Set,1969.0,235.0,365.0,0.0,0.0
1271-1,Jungle Surprise,1999.0,299.0,33.0,0.0,0.0
1271-2,Traffic Police Set,1956.0,372.0,6.0,0.0,0.0
1272-1,Blue Racer,2000.0,91.0,23.0,0.0,0.0
1273-1,Red Four Wheel Driver,2000.0,91.0,20.0,0.0,0.0
1274-1,Light Hover,2000.0,442.0,25.0,0.0,0.0
1275-1,{Rock Saw Vehicle},2000.0,442.0,22.0,0.0,0.0
1276-1,Helicopter Transport,2000.0,442.0,22.0,0.0,0.0
1277-1,Drill Craft,2000.0,442.0,27.0,0.0,0.0
1278-1,Johnny Thunder & Baby T,2000.0,298.0,23.0,0.0,0.0
1279-1,Aeroplane,2000.0,298.0,21.0,0.0,0.0
1280-1,Microcopter,2000.0,298.0,28.0,0.0,0.0
